feature,importance_mean,importance_std,is_engineered
X664,0.002348445640444852,0.00019106218687034513,False
X649,0.0023054213756489583,0.00021370536648201882,False
X143,0.0022391620050553895,0.0001875134026891404,False
X481,0.002228852487889066,0.00023374393564122315,False
X405,0.0021258963015709786,0.0002880322901617271,False
X363,0.002125893865141498,0.0002880321337904533,False
X321,0.002125893770138393,0.00028803212769310936,False
X593,0.0020791222053047342,0.0001463260943920803,False
X660,0.0020318040948834604,0.00019798362421284772,False
X430,0.0020078719613829065,0.00017145867934268154,False
X372,0.0020001632539363655,0.00017903779285864202,False
X529,0.0019506420205513907,0.0002522904116211528,False
X741,0.0018167029571190762,0.0002547284512708831,False
X657,0.001725254564440054,0.00016393587235618957,False
X509,0.0016549346798138687,0.00014345283523627746,False
X506,0.001650686334031487,0.0001811458007782279,False
X772,0.0016500802501848376,0.0003636206913381493,False
X227,0.001545056210439849,0.00023157105607800115,False
X518,0.0015413267080420401,0.000143841728319219,False
X709,0.0015196941581180402,0.0001519265224586794,False
X309,0.0015152409137398903,0.00012593978480689917,False
X351,0.0015152408938414574,0.00012593978396652791,False
X393,0.0015152403938265223,0.00012593976284923643,False
