feature,importance_mean,importance_std,is_engineered
X439,0.08978697382727803,0.0014230427930967697,False
X17,0.0885683726173795,0.0007885395735839517,False
X600,0.08764082219405986,0.0013144049432844674,False
X11,0.08709389132627204,0.0016023294725030644,False
X150,0.0868854285953038,0.0012520401474203227,False
X400,0.08672142954559256,0.001187342818175131,False
X126,0.08661845930980798,0.001408865492170309,False
X36,0.08647872314331742,0.00115718815009666,False
X211,0.08525271623794296,0.0012427181855329543,False
X479,0.08519932312409191,0.0008010642493673951,False
X115,0.08409787220373295,0.0012866786087602775,False
X202,0.08402355214391637,0.0014023317036499648,False
X155,0.0839676713724222,0.0011690343813318042,False
X599,0.08371973195855206,0.0007579907889314935,False
X555,0.08323843805655008,0.0008883787884860459,False
X64,0.08306304568465421,0.0010837594313946016,False
X299,0.08197891430432543,0.001492494600739536,False
X203,0.0817263526821574,0.0013131149060166534,False
X230,0.08148964279295282,0.0010550265880360135,False
X233,0.08057806958039285,0.000990896752645429,False
X467,0.07880722035373473,0.0013641925716456787,False
X298,0.07854350076603862,0.001374343769206071,False
X684,0.07582120668107639,0.0014199091235734338,False
X360,0.07438573149741168,0.0009924348965432894,False
X364,0.0731308082402525,0.0011717148061586172,False
X760,0.07122936864006543,0.0010352033940850098,False
X127,0.07003475504898346,0.0011614006363726737,False
X365,0.06991441557340745,0.0009215105435503229,False
X272,0.06975577496918405,0.0009322037879025315,False
X738,0.06871713275118274,0.0009153176303644099,False
X79,0.06788308420864826,0.0011869461360849729,False
X576,0.0678153483371849,0.0011455369436868654,False
X207,0.0672380494597747,0.0012020866035995265,False
X616,0.0663117945707572,0.00129649462499452,False
X468,0.06615268063070305,0.0012982447784185313,False
X138,0.0645407148359575,0.0014034836975855675,False
X148,0.06383601604054107,0.0008191031007750627,False
X682,0.0634045447704558,0.0011795101338202523,False
X504,0.06244637844966587,0.0011162614889984844,False
X106,0.06238178298418283,0.000824858724245497,False
X460,0.06199614564090296,0.0008761077827752004,False
X406,0.06149768794569159,0.0009963614734443543,False
X702,0.061309967261033015,0.001095819656852157,False
X476,0.06062473348846318,0.0008657578071675959,False
X601,0.06023840169353665,0.0010114385071484286,False
X288,0.05995536031050406,0.0015019721955486592,False
X314,0.05893139585412248,0.0011405944049784104,False
X499,0.05777665771007499,0.0007942056139380604,False
X367,0.05692586993138843,0.0010553151763448385,False
X765,0.05586211025455554,0.0010802370890956787,False
X94,0.055322179875828006,0.0009842478313857618,False
X216,0.05481671196377712,0.0010645621407872926,False
X63,0.05439922473761758,0.001103621016662632,False
X592,0.05349840918075606,0.0007543619578584724,False
X191,0.053454723595630214,0.0007124702979204861,False
X105,0.0527855814924123,0.000776775203958326,False
X500,0.05268703483126765,0.0007073157186629886,False
X530,0.05237787253078339,0.0007884226259270749,False
X565,0.05220628542853978,0.00042856265836060345,False
X368,0.05199920159354589,0.0008701092215927591,False
X505,0.0519528745655085,0.0010250844053678208,False
X398,0.05073262284803719,0.0012411571999608188,False
X489,0.05049901758363826,0.0011869522999152602,False
X609,0.050169237959843696,0.0011884153647821942,False
X753,0.050037650698442335,0.0008865361334554567,False
X769,0.049329784543171704,0.0009504855459993002,False
X269,0.049110238266382125,0.0009571706427080714,False
X537,0.04883588525202954,0.0009944096097682955,False
X361,0.04883268970561291,0.0009143333672870475,False
X553,0.048690565920144556,0.0003539051697400792,False
X632,0.04840551394151047,0.0013087991359338222,False
X766,0.04775177806492795,0.0010842731860329173,False
X395,0.04762858781701998,0.000965055996322591,False
X90,0.04733257978465013,0.0011957394055834819,False
X373,0.046789397634562,0.0008815731383352448,False
X404,0.04628881986974918,0.0011534752892770751,False
X300,0.04588779261666184,0.001126023457019346,False
X97,0.0458596830779227,0.0009073366890513393,False
X567,0.04473306698616876,0.0006848159863260086,False
X462,0.04465236462764784,0.001173112077101941,False
X617,0.043999046079897464,0.0009183441140647288,False
X438,0.0436322899167247,0.0009435261324751988,False
X271,0.043370773918241685,0.001077149853190129,False
X602,0.04287310695496857,0.00044502863238374637,False
X194,0.04253344980533218,0.0008528902600430642,False
X356,0.04240926094687471,0.00078470717138684,False
X285,0.04222560738850857,0.0013233113480813031,False
X703,0.04201740266393166,0.000924198581399935,False
X121,0.04185694742953977,0.0009508594102459186,False
X312,0.041707943468938566,0.0006302544937745367,False
X85,0.041661237499850234,0.0010381305074891396,False
X54,0.041183753596385035,0.0009056359150121224,False
X521,0.040211312837683436,0.0007241743908196199,False
X180,0.03970745613149018,0.0006801793807019522,False
X597,0.039656972131352566,0.0006163047392331447,False
X596,0.037836083174276613,0.0005821391066485716,False
X41,0.0377048427392634,0.0008567420775427656,False
X206,0.03556265519006024,0.0008235075096571013,False
X311,0.035418628648348924,0.000831366044516187,False
X686,0.03525391535478016,0.0007253230605570974,False
X220,0.035092420903932275,0.0009314806450827457,False
X571,0.035050714825492664,0.00042507722480045277,False
X292,0.03501087359802625,0.00101592863745249,False
X496,0.03495158600597003,0.0010516984166961106,False
X425,0.03479514600412213,0.0006180285460091947,False
X293,0.0338989949656909,0.00108695238308916,False
X96,0.03383469991969763,0.000948196174121473,False
